Rutgers University	2015 United Nations Climate Change Conference, COP-21	Mr. Janos Pasztor, Assistant Secretary-General on Climate Change, will give a talk on his work in the Executive Office of the Secretary-General and on the recent United Nations Climate Change Conference, COP-21.	2016-01-26 01:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83807	
Rutgers University	Rutgers University Libraries presents "Introduction to Text Analysis with the HathiTrust Research Center"	Learn how to build a workset of texts from the HathiTrust Digital Library, run analyses on them using the algorithms of the main portal, and generate visualizations based on these analyses.	2016-01-26 11:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83765	
Rutgers University	Mindfulness Meditation	Mindfulness is the art of being a compassionate observer of our own experience.  Mindfulness meditation helps us reduce stress & be calmer.  All are welcome, beginners and those with previous experience.  Workshops are free.  No registration, special clothes or equipment required.	2016-01-26 12:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83483	
Rutgers University	Mindfulness Meditation	Mindfulness is the art of being a compassionate observer of our own experience.  Mindfulness meditation helps us reduce stress & be calmer.  All are welcome, beginners and those with previous experience.  Workshops are free.  No registration, special clothes or equipment required.	2016-01-26 12:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83482	
Rutgers University	American Governor: Chris Christie's Bridge to Redemption, a Book Talk with Author Matt Katz	Matt Katz, a Peabody Award-winning reporter who has covered Christie since 2011, will discuss his new book "American Governor: Chris Christie's Bridge to Redemption" on Tuesday, January 26 at 6:00 pm. Free, but registration is required.	2016-01-26 18:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83430	
Rutgers University	CSA Spirit Night	Spirit Night is the Catholic Student Associations weekly meeting, involving a topic, prayer,  & music. All undergrads welcome.	2016-01-26 20:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83592	
Rutgers University	Organic Turfgrass Management	This full-day program, led by Dr. James Murphy, Extension Specialist in Turf Management, and Bradley S. Park, Sport Turf Education and Research Coordinator, will introduce you to the science underlying a proper long-term organic turf program.	2016-01-27 08:30:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=81906	
Rutgers University	Mindfulness Meditation	Mindfulness is the art of being a compassionate observer of our own experience.  Mindfulness meditation helps us reduce stress & be calmer.  All are welcome, beginners and those with previous experience.  Workshops are free.  No registration, special clothes or equipment required.	2016-01-27 12:00:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83502	
Rutgers University	Craig Young Scholar Lecture Series: Barbara Natalie Nagel	Join the German Department for the inaugural semester of this new lecture series dedicated to young scholars of German. Barbara Natalie Nagel will present, "Coquettish Sovereigns-- Flirtation and Gender Inversion in German Realism (Storm, Fontane)."	2016-01-27 12:00:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83723	
Rutgers University	Neurology Grand Rounds	CADASIL:From Cysteine to Stroke	2016-01-27 12:30:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83151	
Rutgers University	A Tour of Climate Change Adaptation for NJ	Dr. Kaplan leads the Rutgers Climate Institute program office and manages the full portfolio of Rutgers Climate Institute activities in consultation with the Co-Directors. She also co-facilitates the New Jersey Climate Adaptation Alliance.	2016-01-27 16:00:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83715	
Rutgers University	The lure of the genome: Is Africa ready for biobanking?	Dr. Barchis personal research focuses on global health ethics as well as the social and behavioral factors that influence womens health in southern Africa.	2016-01-27 16:00:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83818	
Rutgers University	Drawing Club for Children and Young People: 6-8YO and 9-14YO	Children discover the secrets of drawing when they participate in the Zimmerlis popular Drawing Club, which takes place on Wednesdays after school in the fall and spring semesters.	2016-01-27 16:15:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83413	
Rutgers University	Traditional MBA Information Session	Rutgers University-Camden
     Business and Science Building 
     2nd floor, Conference room
     227 Penn Street
     Camden, NJ 08102
     5:30pm to 7:00pm	2016-01-27 17:30:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83540	
Rutgers University	Roundtable discussion among economics advisers to the President of the United States	The Dept. of Economics invites you to attend a roundtable discussion among professors who have served in the Administration as economic advisers to the President of the United States. Find out what issues have been on the Obama agenda, how influential economists are in government.	2016-01-27 17:30:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83730	
Rutgers University	Park Management and Liability Issues	Liability and leadership are key components of managing a park or field, and two of our most popular instructors can help you with both.	2016-01-28 09:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=81895	
Rutgers University	Safe Drinking Water Act Regulatory Update	This annual 2-day program is THE place to get the information on regulatory and operational areas of focus for 2016 - and beyond. Dates: 1/28/15 & 2/4/15	2016-01-28 09:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=82763	
Rutgers University	Basic Web Design	The fundamentals of creating web pages, either for RCI web sites or for use in Sakai or other course web sites. Using the free "BlueGriffon" software, this workshop addresses how to create a simple site with multiple pages, links and images, and covers some basics of best web design practices.	2016-01-28 09:45:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83385	
Rutgers University	Health Care Cost Institute: Goals, Achievements, and Aspirations	David Newman is Executive Director of the Washington-based Health Care Cost Institute (HCCI).	2016-01-28 12:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83741	
Rutgers University	Mindfulness Meditation	Mindfulness is the art of being a compassionate observer of our own experience.  Mindfulness meditation helps us reduce stress & be calmer.  All are welcome, beginners and those with previous experience.  Workshops are free.  No registration, special clothes or equipment required.	2016-01-28 12:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83523	
Rutgers University	Ecology and Evolution Graduate Program Seminar: Dr. Shahid Naeem - "The thermal significance of biodiversity:  A new look into the invisible realm of the Arctic tundra."	All E&E seminars are open to the public.	2016-01-28 16:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83753	
Rutgers University	How to...Write a Resume & Cover Letter (International Undergraduate Students)	The resume and cover letter is part of the U.S. job search process. Whether looking for an internship or your first professional job, your initial goal is for these documents to grab the employer's attention and be remembered.

University Career Services, Gateway Transit Villageâ 4th ...	2016-01-28 16:30:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83719	
Rutgers University	Rutgers Public Engagement Project Panel: Attracting Media Coverage of Your Research: A Conversation Among Rutgers Faculty and Communications Professionals	This Rutgers Public Engagement Project panel features Rutgers faculty and communications professionals addressing issues in attracting media coverage for faculty and graduate students' research.	2016-01-28 16:30:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83379	
Rutgers University	IRW Distinguished Lecture Series	The Radical Potential of Human Rights.	2016-01-28 16:30:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=82540	
Rutgers University	Visiting Filmmaker Series: Tom Hulce, "Amadeus"	Emmy- and Tony Award-winning director and actor Hulce plays Wolfgang Amadeus Mozart in this period drama, told by his Mozarts secret rival Antonio Salieri. Hulce starred on Broadway in Aarons Sorkins "A Few Good Men" and on Londons West End in "The Normal Heart."	2016-01-28 18:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83809	
Rutgers University	The Richard D. Heffner Open Mind Lecture featuring Jeffrey Rosen	Jeffrey Rosen, President and CEO of the National Constitution Center, law professor at George Washington University, and acclaimed writer presents a talk titled: The Future of Privacy, Free Speech, and the Curse of Bigness: What Louis Brandeis Means Today.	2016-01-28 19:30:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83703	
Rutgers University	Hypothalamic epigenetic determinants of obesity, diabetes, aging, and age-related diseases	Obesity, diabetes, and aging are all dependent on hypothalamic sensing of nutritional status.  We will present our recent studies demonstrating that a single set of epigenetic mechanisms in the hypothalamus, involving specific changes in histone methylation, may mediate all these effects.	2016-01-29 09:15:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=82533	
Rutgers University	Pre-Engineering Summer Academy Webinar	Join us for an online information session to hear about what our summer 2016 Pre Engineering Summer Academy has to offer!	2016-01-29 09:30:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83739	
Rutgers University	Antarctic Ice Shelf Stability:  Monitoring Ice Shelf and Ocean Dynamics Using Fiber-Optic Sensing	An overview of the theory of fiber-based temperature sensing (Distributed Temperature Sensing or DTS) and its development as an ice shelf monitoring system. A brief overview of other DTS applications in surface and groundwater hydrology, environmental engineering and atmospheric sciences.	2016-01-29 14:30:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83480	
Rutgers University	Rutgers Wrestling	Rutgers Wrestling vs Maryland	2016-01-29 19:00:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83134	
Rutgers University	Opera at Rutgers presents: "Mozarts Così fan tutte"	The second of the famous collaborations between Mozart and his librettist Da Ponte, Cosi, or All Women Behave Like That, followed on the heels of Le nozze di Figaro. At the center of the plot is a wager about the constancy of women, with hilarious consequences for the four lovers involved.	2016-01-29 19:30:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83319	
Rutgers University	Rutgers Professional Golf Turf Management School: Three-Week Preparatory Short Course	In just three weeks, work towards building a rewarding career in turf management! As a student, you will gain the knowledge, skills and confidence to help you win the job you want or increase your salary.	2016-01-11 09:00:00 Mon	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=81377	
Rutgers University	Rutgers Women's Basketball	Rutgers Women's Basketball vs Nebraska	2016-01-30 14:00:00 Sat	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83135	
Rutgers University	NBCO @ Zimmerli: Reframing Classical Music	Join members of the New Brunswick Chamber Orchestra for an afternoon of free music, wine, cheese, and conversation.	2016-01-30 18:00:00 Sat	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=82961	
Rutgers University	New Jersey Film Festival Spring 2016 Screening	Pitter Patter Goes My Heart - Christoph Rainer (Klosterneuberg, Austria)
In The Dark  David Spaltro (New York, New York)	2016-01-30 19:00:00 Sat	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83170	
Rutgers University	Real Talk Series  Would You Hire Someone like Me?	Each year a contemporary issue that students may face is discussed in a day-long workshop called, Real Talk Series. This year, Real Talk Series will highlight the issue of identity and expression in a professional setting.	2016-01-31 11:00:00 Sun	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83707	
Rutgers University	Catholic Mass	Mass with prayer, scripture, music and reception of Communion.	2016-01-31 12:00:00 Sun	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83613	
Rutgers University	Opera at Rutgers presents: "Mozarts Così fan tutte"	The second of the famous collaborations between Mozart and his librettist Da Ponte, Cosi, or All Women Behave Like That, followed on the heels of Le nozze di Figaro. At the center of the plot is a wager about the constancy of women, with hilarious consequences for the four lovers involved.	2016-01-31 14:00:00 Sun	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83317	
Rutgers University	Catholic Mass	Mass with prayer, scripture, music and reception of Communion.	2016-01-31 18:00:00 Sun	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83624	
Rutgers University	Catholic Mass	Mass with prayer, scripture, music and reception of Communion.	2016-01-31 18:00:00 Sun	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83634	
Rutgers University	New Jersey Film Festival Spring 2016 Screening	Two Years  Lauren Hall (Brooklyn, New York)
After Sandy  Joe Minnella (Howell, New Jersey)	2016-01-31 19:00:00 Sun	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83171	
Rutgers University	Rutgers Graduate Composers present: The Englewood Players	Premiering new works by composers in the graduate program in music composition. This event is free, thanks to the generous support of the Rutgers Graduate Student Association.	2016-01-31 19:30:00 Sun	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83353	
Rutgers University	Catholic Mass	Full Mass with prayer, scripture, music, reception of Communion  Takes place at St. Peters Church, 94 Somerset St, CAC	2016-01-31 20:00:00 Sun	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83656	
Rutgers University	4th Annual Organic Land Care Certificate Course	The 5-day course focuses on organic practices for promoting healthy soil, enhancing biodiversity, and reducing polluted runoff from managed landscapes.	2016-02-01 08:00:00 Mon	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83035	
Rutgers University	Hot Stuff in a Cup!	Grab a cup of hot stuff on us! Enjoy hot chocolate, hot cider, and hot tea while supplies last!	2016-02-01 12:00:00 Mon	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83699	
Rutgers University	Get Ahead Successful Career Tips	Traditional approaches to career fair preparation (e.g., research employers, prepare your elevator pitch, etc.) are extremely important to understand. However, are you aware of some lesser known tips that we learned from recruiters that can help you stand out in the crowd?

Register f...	2016-02-01 13:00:00 Mon	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83239	
Rutgers University	How to...Build Professional Relationships (International Undergraduate & Graduate Students)	International students often ask, "Is building professional relationships important to my internship or job search?" The answer is YES! Building and developing effective relationships with professionals is one of the most powerful tools to create your career connections, learn about y...	2016-02-01 16:30:00 Mon	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83721	
Rutgers University	Vapor Intrusion Under the LSRP Program	This program is designed to provide hands-on guidance on common technical issues faced when planning, permitting, designing, constructing, monitoring and maintaining Vapor Intrusion (VI)/ Sub Slab Depression Systems (SSDS) under SRRA/ARRC's.	2016-02-02 08:30:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=82992	
Rutgers University	Pesticide Calibration	Measuring, mixing, and calibrating pesticide requires a series of mathematical gymnastics, and instructor Joe Clark will make it easy.	2016-02-02 09:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=81849	
Rutgers University	Accordion-style genome dynamics: engineering novel biodegradation pathways in bacteria	Research in the Neidle group centers on gene expression, metabolism, and chromosomal rearrangements in a soil bacterium, Acinetobacter baylyi ADP1. A novel method to study and generate chromosomal gene amplification is used for metabolic engineering and experimental evolution.	2016-02-02 11:30:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83820	
Rutgers University	Drop-In Resume Clinic w/Employers (Technical)	RSVP NOT NECESSARY FOR THIS EVENT. Bring your resume and have career professionals critique them prior to the upcoming career & internship fair. If you haven't started on your resume yet, utilize our free online program called Resume Builder. For this event there will be an emphasis o...	2016-02-02 12:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83235	
Rutgers University	Mindfulness Meditation	Mindfulness is the art of being a compassionate observer of our own experience.  Mindfulness meditation helps us reduce stress & be calmer.  All are welcome, beginners and those with previous experience.  Workshops are free.  No registration, special clothes or equipment required.	2016-02-02 12:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83485	
Rutgers University	Drop-In Resume Clinic w/Employers (non-Technical)	RSVP NOT NECESSARY FOR THIS EVENT. Bring your resume and have career professionals critique them prior to the upcoming career & internship fair. If you haven't started on your resume yet, utilize our free online program called Resume Builder. For this event there will be an emphasis o...	2016-02-02 12:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83245	
Rutgers University	Proton Beam Therapy for Head and Neck Cancer	The Cancer Institute of New Jersey -Dept. of Rad Onc invites you to attend this meeting online. Topic: Radiation Oncology Grand Rounds	2016-02-02 16:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83774	
Rutgers University	Art After Hours: First Tuesdays	Each month, unwind after classes or work with a curator-led tour, Slide Jam, live music, a lecture/discussion, and complimentary refreshments.	2016-02-02 17:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=82156	
Rutgers University	Get Ahead Successful Career Tips	Traditional approaches to career fair preparation (e.g., research employers, prepare your elevator pitch, etc.) are extremely important to understand. However, are you aware of some lesser known tips that we learned from recruiters that can help you stand out in the crowd?

Register f...	2016-02-02 17:30:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83246	
Rutgers University	ArcGIS: Introduction	Test out your GIS knowledge and skill with hands-on GIS software application! This course takes place on 4 Tuesday evenings: February 2, 9, 16 and 23, 2016	2016-02-02 18:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83038	
Rutgers University	CSA Spirit Night	Spirit Night is the Catholic Student Associations weekly meeting, involving a topic, prayer,  & music. All undergrads welcome.	2016-02-02 20:00:00 Tue	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83593	
Rutgers University	Understanding Recycling Economics	In this four-day class, you'll work break-even levels, full cost accounting, marginal cost analysis, payback periods and analyzing waste audits.  The class is fast-paced, fun and interactive. Class will be held on February 3, 10, 17 & 24, 2016.	2016-02-03 08:30:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=81724	
Rutgers University	Concrete Pavers	In this one-day class, you will learn the right way to design, plan, and install concrete paver projects. In order to provide you with even more useful knowledge, you'll have the opportunity to join us for a free additional day of hands-on training on March 23, 2016.	2016-02-03 09:00:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=81850	
Rutgers University	Online Grade Reporting & Communication	Discussion of acceptable practices for distributing student grades both online and in-class, with a focus on the SAS Gradebook. Also provides a look at the Sakai gradebook and the online roster website, and some other resources for managing mailing lists and student communication.	2016-02-03 09:45:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83386	
Rutgers University	Mindfulness Meditation	Mindfulness is the art of being a compassionate observer of our own experience.  Mindfulness meditation helps us reduce stress & be calmer.  All are welcome, beginners and those with previous experience.  Workshops are free.  No registration, special clothes or equipment required.	2016-02-03 12:00:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83503	
Rutgers University	Body composition in healthy term newborns and infancy	Understanding the changes in body composition that occur both in utero and during infancy and childhood, and how they may be related, may help inform evidence-based practice during pregnancy and childhood.	2016-02-03 14:30:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83584	
Rutgers University	Common Ground: Parks as a driver for public process & community empowerment	Parks play a critical role in the civic life of cities - places to reflect, play, relax, and interact with the community. A successful park is not only based on its size, location, and physical features;	2016-02-03 16:00:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83716	
Rutgers University	Drawing Club for Children and Young People: 6-8YO and 9-14YO	Children discover the secrets of drawing when they participate in the Zimmerlis popular Drawing Club, which takes place on Wednesdays after school in the fall and spring semesters.	2016-02-03 16:15:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83414	
Rutgers University	Professional MBA Information Session	Cherry Hill Library	2016-02-03 18:00:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83555	
Rutgers University	Rutgers Men's Basketball	Rutgers Men's Basketball vs. Illinois	2016-02-03 18:30:00 Wed	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83140	
Rutgers University	Managing Insect Pests of Ornamental Plants	This one-day, hands-on class covers four key pest management topics with practical tips and quick identification clues.	2016-02-04 09:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=81851	
Rutgers University	The Role of the Instructor	Have you considered the multiple challenges you will face as an instructor? Is it your job to be a friend and confidante, disciplinarian, attendance monitor or even a parental figure? In this session we will examine the various roles of the instructor and the many issues you should consider.	2016-02-04 12:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83402	
Rutgers University	Mindfulness Meditation	Mindfulness is the art of being a compassionate observer of our own experience.  Mindfulness meditation helps us reduce stress & be calmer.  All are welcome, beginners and those with previous experience.  Workshops are free.  No registration, special clothes or equipment required.	2016-02-04 12:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83524	
Rutgers University	The Long-Term Consequences of Children's Health and Circumstances	Janet Currie is the Henry Putnam Professor of Economics and Public Affairs, Director of the Center for Health and Well Being and Chair of the Department of Economics at Princeton University.	2016-02-04 12:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83743	
Rutgers University	Election 2016: The Media, the Messages and the Madness with Nicolle Wallace, Former Communications Chief for President George W. Bush	Nicolle Wallace is a bestselling author, political analyst for MSNBC, and former co-host of ABC's "The View." She will discuss the media and the 2016 election on Thursday, February 4. 12:45 pm lunch and lecture. Free, but registration is required.	2016-02-04 12:45:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83469	
Rutgers University	Ecology and Evolution Graduate Program: Dr. Timothy Watkins - "Science and the National Parks: Context, Needs, and Opportunities"	All E&E seminars are open to the public.	2016-02-04 16:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83754	
Rutgers University	Pest Management of Landscape Turf	In this one-day class, you will learn valuable clues to effectively diagnose and treat insect, disease, and weed problems in turf.	2016-02-05 09:00:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=81852	
Rutgers University	Glutamine metabolism in adipose tissue:  A link from obesity to inflammation	Glutamine synthesized in the adipocyte is important for differentiation and to maintain the health of the cells.  In obesity however, such glutamine is also utilized by pro-inflammatory macrophages that accumulate in adipose tissue and are linked to the development of insulin resistance.	2016-02-05 09:15:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83465	
Rutgers University	Creating PowerPoint Presentations for Teaching	This workshop provides a quick hands-on overview of PowerPoint; its structure, utilities, slide management features, animation, and design templates (with a number of tips and tricks).	2016-02-05 09:45:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83394	
Rutgers University	Rutgers Public Engagement Project panel: Communicating with the mass media: On-Air and In Print	This panel will feature Rutgers faculty with expertise in communicating with the media, as well as seasoned journalists who can share tips about the missteps academics may make when sharing their work with broad audiences.	2016-02-05 10:00:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83270	
Rutgers University	"Emerald Ash Borer, What to do once it invades"	"Emerald Ash Borer, What to do once it invades"	2016-02-05 11:00:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83683	
Rutgers University	Amplification of Subtropical Stationary Waves and Their Implications on Regional Hydrological Extremes	Intensifying subtropical anticyclones and monsoons increase the occurrence probabilities of drought and heavy rainfall during the summer in the Northern Hemisphere. Anthropogenic forcings may account for the intensifying trend of subtropical circulations.	2016-02-05 14:30:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83590	
Rutgers University	Geography Seminar Series	New Species of Environmental Politics:  Taking Sides with Salmon in Coastal Alaska. Karen Hebert, Department of Anthropology, Yale University.	2016-02-05 15:00:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83823	
Rutgers University	Responsible Drinking Happy Hour	Responsible Drinking Happy Hour  -  4-7 pm, Cook Student Center.  The event creates opportunities for faculty and staff to interact in a relaxing atmosphere.	2016-02-05 16:00:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83378	
Rutgers University	New Jersey Film Festival Spring 2016 Screening	Crepusculo (Twilight)  - Juan Pablo Daranas (Havana, Cuba)
In The Game - Maria Finitzo (Chicago, Illinois)	2016-02-05 19:00:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83172	
Rutgers University	Opera at Rutgers presents: "Mozarts Così fan tutte"	The second of the famous collaborations between Mozart and his librettist Da Ponte, Cosi, or All Women Behave Like That, followed on the heels of Le nozze di Figaro. At the center of the plot is a wager about the constancy of women, with hilarious consequences for the four lovers involved.	2016-02-05 19:30:00 Fri	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83320	
Rutgers University	RU After Dark Presents: Poetry Slam	Calling all poets, lyricists, and vocal artists! Come to the Rutgers Zone for low lights, cool vibes, and open mics. Show your support and be a part of #theknightlife!	2016-02-04 21:00:00 Thu	Uncategorized	http://ruevents.rutgers.edu/events/displayEvent.html?eventId=83708	
